titik_sampel;lintang_selatan;bujur_timur;jenis_parameter;parameter;baku_mutu;hasil_pengukuran;periode_data;periode_pemantauan;bulan_sampling;nama_sungai;alamat
KLT-10;-6,126556;106,854167;Fisika;TDS;1000;641;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;FIsika;TSS;50;27;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;pH;6-9;7,315;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;BOD;3;10,09;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;COD;25;87;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;DO;4;1,25;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Nitrat;10;0,539;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Nitrit;0,06;0,25;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Total P;0,2;0,76;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;F;1,5;0,19;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;H2S;0,002;0,006;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Klorin Bebas;0,03;0,14;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Hg;0,002;0,0001;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Cd;0,01;0,0059;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Zn;0,05;0,008;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Cu;0,02;0,009;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Pb;0,03;0,019;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Cr6+;0,05;0,0029;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Minyak dan Lemak;1;0,95;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;MBAS;0,2;0,14;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Fenol;0,005;0,0021;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Biologi;Total Coliform;5000;14000000;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Biologi;Fecal Coliform;1000;7000000;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Fisika;TDS;1000;594;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;FIsika;TSS;50;52;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;pH;6-9;7,3;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;BOD;3;36,25;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;COD;25;207;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;DO;4;3,955;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Nitrat;10;1;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Nitrit;0,06;0,06;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Total P;0,2;0,64;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;F;1,5;0,05;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;H2S;0,002;0,894;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Klorin Bebas;0,03;0,02;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Hg;0,002;0,0001;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Cd;0,01;0,0059;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Zn;0,05;0,015;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Cu;0,02;0,009;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Pb;0,03;0,019;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Cr6+;0,05;0,0029;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Minyak dan Lemak;1;0,71;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;MBAS;0,2;0,33;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Fenol;0,005;0,0021;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Biologi;Total Coliform;5000;17000000;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Biologi;Fecal Coliform;1000;11000000;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Fisika;TDS;1000;1180;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;FIsika;TSS;50;77;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;pH;6-9;8,53;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;BOD;3;38,62;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;COD;25;279;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;DO;4;5,57;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Nitrat;10;0,539;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Nitrit;0,06;0,11;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Total P;0,2;1,64;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;F;1,5;0,37;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;H2S;0,002;0,0347;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Klorin Bebas;0,03;0,02;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Hg;0,002;0,0004;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Cd;0,01;0,0059;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Zn;0,05;0,0055;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Cu;0,02;0,009;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Pb;0,03;0,019;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Cr6+;0,05;0,0029;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Minyak dan Lemak;1;0,539;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;MBAS;0,2;0,15;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Kimia;Fenol;0,005;0,00069;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Biologi;Total Coliform;5000;1400000;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Sunter Agung
KLT-10;-6,126556;106,854167;Biologi;Fecal Coliform;1000;1100000;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Sunter Agung
KLT-2;-6,308331744;106,8636813;Fisika;TDS;1000;87,9;2023;Periode 1 (Musim Hujan);2;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;FIsika;TSS;50;95;2023;Periode 1 (Musim Hujan);2;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;pH;6-9;6,9;2023;Periode 1 (Musim Hujan);2;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;BOD;3;12,91;2023;Periode 1 (Musim Hujan);2;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;COD;25;45,3;2023;Periode 1 (Musim Hujan);2;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;DO;4;1,92;2023;Periode 1 (Musim Hujan);2;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Nitrat;10;0,539;2023;Periode 1 (Musim Hujan);2;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Nitrit;0,06;0,17;2023;Periode 1 (Musim Hujan);2;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Total P;0,2;0,44;2023;Periode 1 (Musim Hujan);2;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;F;1,5;0,07;2023;Periode 1 (Musim Hujan);2;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;H2S;0,002;0,016;2023;Periode 1 (Musim Hujan);2;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Klorin Bebas;0,03;0,155;2023;Periode 1 (Musim Hujan);2;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Hg;0,002;0,0001;2023;Periode 1 (Musim Hujan);2;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Cd;0,01;0,0059;2023;Periode 1 (Musim Hujan);2;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Zn;0,05;0,0069;2023;Periode 1 (Musim Hujan);2;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Cu;0,02;0,009;2023;Periode 1 (Musim Hujan);2;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Pb;0,03;0,019;2023;Periode 1 (Musim Hujan);2;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Cr6+;0,05;0,0029;2023;Periode 1 (Musim Hujan);2;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Minyak dan Lemak;1;0,539;2023;Periode 1 (Musim Hujan);2;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;MBAS;0,2;0,029;2023;Periode 1 (Musim Hujan);2;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Fenol;0,005;0,0014;2023;Periode 1 (Musim Hujan);2;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Biologi;Total Coliform;5000;350000;2023;Periode 1 (Musim Hujan);2;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Biologi;Fecal Coliform;1000;240000;2023;Periode 1 (Musim Hujan);2;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Fisika;TDS;1000;93,9;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;FIsika;TSS;50;214;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;pH;6-9;7,715;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;BOD;3;46,04;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;COD;25;393;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;DO;4;4,985;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Nitrat;10;0,539;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Nitrit;0,06;0,08;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Total P;0,2;0,46;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;F;1,5;0,019;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;H2S;0,002;0,022;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Klorin Bebas;0,03;0,11;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Hg;0,002;0,0001;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Cd;0,01;0,0059;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Zn;0,05;0,008;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Cu;0,02;0,009;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Pb;0,03;0,019;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Cr6+;0,05;0,0029;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Minyak dan Lemak;1;0,539;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;MBAS;0,2;0,04;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Fenol;0,005;0,00069;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Biologi;Total Coliform;5000;500000;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Biologi;Fecal Coliform;1000;170000;2023;Periode 2 (Musim Peralihan);5;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Fisika;TDS;1000;159,2;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;FIsika;TSS;50;15;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;pH;6-9;6,78;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;BOD;3;7,43;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;COD;25;48;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;DO;4;3,315;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Nitrat;10;4,2;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Nitrit;0,06;0,65;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Total P;0,2;0,29;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;F;1,5;0,16;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;H2S;0,002;0,004;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Klorin Bebas;0,03;0,06;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Hg;0,002;0,0001;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Cd;0,01;0,0059;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Zn;0,05;0,0069;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Cu;0,02;0,009;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Pb;0,03;0,019;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Cr6+;0,05;0,0029;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Minyak dan Lemak;1;0,539;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;MBAS;0,2;0,29;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Fenol;0,005;0,0038;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Biologi;Total Coliform;5000;500000;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Biologi;Fecal Coliform;1000;30000;2023;Periode 3 (Musim Kemarau);8;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Fisika;TDS;1000;295,2;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;FIsika;TSS;50;9;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;pH;6-9;7,59;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;BOD;3;10,57;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;COD;25;82;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;DO;4;1,27;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Nitrat;10;0,539;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Nitrit;0,06;0,05;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Total P;0,2;0,84;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;F;1,5;0,43;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;H2S;0,002;0,002;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Klorin Bebas;0,03;0,02;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Hg;0,002;0,0004;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Cd;0,01;0,0059;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Zn;0,05;0,0069;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Cu;0,02;0,009;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Pb;0,03;0,019;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Cr6+;0,05;0,0029;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Minyak dan Lemak;1;0,539;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;MBAS;0,2;0,12;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Kimia;Fenol;0,005;0,00069;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Biologi;Total Coliform;5000;350000;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
KLT-2;-6,308331744;106,8636813;Biologi;Fecal Coliform;1000;170000;2023;Periode 4 (Musim Peralihan);9;Kalibaru Timur;Jl. Raya Bogor (Jembatan Pasar Obor)
